""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"EAF1-AS1"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"EAF1-AS1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"EAF1-AS1"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"EAF1-AS1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"HYAL3"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"HYAL3"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"HYAL3"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"HYAL3"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"HYAL3"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"HYAL3"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"MEF2C-AS2"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"CTC-467M3.1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"MEF2C-AS2"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"CTC-467M3.1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"MEF2C-AS2"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"CTC-467M3.1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TRBV30"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"TRBV30"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TRBV30"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"TRBV30"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TRBV30"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"TRBV30"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"SLCO5A1"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"SLCO5A1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"SLCO5A1"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"SLCO5A1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"SLCO5A1"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"SLCO5A1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"CBWD5"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"CBWD5"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"CBWD5"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"CBWD5"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"CBWD5"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"CBWD5"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TIMM23B"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"TIMM23B"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TIMM23B"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"TIMM23B"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TIMM23B"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"TIMM23B"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TRAV8-2"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"TRAV8-2"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TRAV8-2"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"TRAV8-2"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TRAV8-2"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"TRAV8-2"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"RPL9P8"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"RPL9P9"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"RPL9P8"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"RPL9P9"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"RPL9P8"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"RPL9P9"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"SULT1A3"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"SULT1A3"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"SULT1A3"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"SULT1A3"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"SULT1A3"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"SULT1A3"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"IGLV4-69"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"IGLV4-69"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"IGLV4-69"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"IGLV4-69"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"IGLV4-69"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"IGLV4-69"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"ALAS2"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"ALAS2"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"ALAS2"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"ALAS2"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"ALAS2"	"gene expression"	"up"	"none"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"3d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"2"	"277"	"ALAS2"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"SPHAR"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"SPHAR"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"SPHAR"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"SPHAR"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"SPHAR"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"SPHAR"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"NT5DC2"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"NT5DC2"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"NT5DC2"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"NT5DC2"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"NT5DC2"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"NT5DC2"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"GTF2H2C"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"GTF2H2C"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"GTF2H2C"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"GTF2H2C"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"GTF2H2C"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"GTF2H2C"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"MEF2C-AS2"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"CTC-467M3.1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"MEF2C-AS2"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"CTC-467M3.1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"MEF2C-AS2"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"CTC-467M3.1"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"BHLHA15"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"BHLHA15"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"BHLHA15"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"BHLHA15"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"BHLHA15"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"BHLHA15"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TRBV30"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"TRBV30"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TRBV30"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"TRBV30"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"TRBV30"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"TRBV30"
""	"20151203-hipciof_gene_25706537"	"2015.12.03"	"hipciof_gene_38"	"peripheral blood mononuclear cell"	"DEPTOR"	"gene expression"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"3"	"278"	"DEPTOR"
